Date,Time,Weather,Road_Condition,Time_of_Day,Traffic,Accident_Type,Vehicle_Type,Accident_Reason,Latitude,Longitude,Severity
2025-06-25,19:05:43,Clear,Good,Evening,Medium,Head-on,Bicycle,Distracted Driving,40.85221674850614,-73.96889879277363,Medium
2025-06-04,02:38:12,Clear,Good,Night,Medium,Head-on,Truck,Distracted Driving,40.832474611363146,-73.78899055190458,Medium
2025-02-15,02:49:50,Clear,Good,Night,Medium,Rollover,Car,Alcohol,40.6520004891401,-74.00707045525847,Medium
2025-08-08,15:53:16,Clear,Moderate,Afternoon,Medium,Head-on,Truck,Weather,40.69085029953934,-74.12386791692742,Medium
2025-03-14,23:02:25,Fog,Moderate,Evening,Medium,Rollover,Motorcycle,Speeding,40.59642219395518,-73.97609810368238,High
2025-07-03,18:11:36,Clear,Poor,Afternoon,High,Other,Car,Alcohol,40.71894234195615,-74.11038154653306,Medium
2025-08-15,10:48:43,Rain,Good,Morning,Low,Head-on,Motorcycle,Weather,40.73069671017329,-73.82444907857972,Medium
2025-05-23,02:19:45,Rain,Good,Night,High,Rear-end,Car,Distracted Driving,40.77588844663806,-73.86867429545154,Medium
2025-01-07,22:05:04,Rain,Moderate,Evening,Low,Head-on,Pedestrian,Speeding,40.91193592540597,-74.02055980113835,High
2025-06-11,08:53:22,Rain,Poor,Morning,Medium,Other,Bicycle,Weather,40.8210065428709,-73.76658733707772,Medium
2025-05-22,08:44:26,Clear,Good,Morning,Medium,Side,Truck,Mechanical Failure,40.587292437170696,-73.78313820450089,Low
2025-08-25,22:26:32,Snow,Poor,Evening,High,Rollover,Car,Weather,40.88867170952629,-74.11558709031019,High
2025-07-28,06:24:36,Clear,Construction,Night,High,Other,Truck,Alcohol,40.55362619496557,-73.91675841202607,Medium
2025-03-16,21:57:32,Clear,Good,Evening,Medium,Side,Car,Alcohol,40.82739795481904,-74.06750216519681,Low
2025-02-27,10:17:08,Snow,Poor,Morning,Low,Other,Car,Distracted Driving,40.85904239048601,-73.75636169758083,Medium
2025-03-11,13:30:24,Clear,Good,Afternoon,Jam,Rear-end,Truck,Other,40.84739488244021,-73.84624843818112,Low
2025-04-26,17:14:41,Clear,Good,Afternoon,Jam,Rollover,Motorcycle,Alcohol,40.774904325726446,-74.05320190364235,Medium
2025-08-10,16:52:31,Clear,Good,Afternoon,Low,Rollover,Motorcycle,Distracted Driving,40.76086649527502,-74.03281029415942,Medium
2025-06-16,21:15:34,Rain,Good,Evening,Medium,Side,Car,Distracted Driving,40.67820458912252,-73.87905523150101,Medium
2025-03-27,03:15:40,Rain,Good,Night,Low,Side,Car,Speeding,40.8168756529812,-74.0975551649831,Medium
2025-05-09,23:59:12,Clear,Good,Evening,Low,Side,Car,Weather,40.66314112117615,-73.79810726589048,Low
2025-08-02,13:50:59,Rain,Good,Afternoon,Medium,Side,Motorcycle,Mechanical Failure,40.69877431728207,-74.00666868310688,Low
2025-06-29,05:30:15,Snow,Moderate,Night,High,Head-on,Car,Speeding,40.56494392663762,-74.0703679243863,High
2025-02-17,04:41:56,Clear,Good,Night,Low,Rollover,Car,Distracted Driving,40.885385137835314,-74.02620158426454,Medium
2025-04-21,02:13:17,Clear,Good,Night,High,Other,Bicycle,Running Red Light,40.91164849656052,-73.84565743845641,Medium
2025-07-07,11:45:29,Clear,Poor,Morning,High,Other,Car,Speeding,40.632684020499966,-73.70527363173102,Medium
2025-04-28,08:41:46,Clear,Moderate,Morning,Medium,Rollover,Car,Mechanical Failure,40.69229236016994,-74.07648956972888,Medium
2025-06-03,01:50:39,Clear,Good,Night,Medium,Rollover,Truck,Distracted Driving,40.710492215203246,-73.75340498056383,Medium
2025-06-18,14:56:14,Fog,Good,Afternoon,Medium,Rear-end,Truck,Speeding,40.77839871578949,-73.78155615385191,Low
2025-07-30,04:51:06,Fog,Poor,Night,Medium,Rollover,Car,Speeding,40.71926278715208,-73.88363065209984,High
2025-05-03,16:00:29,Clear,Moderate,Afternoon,High,Rollover,Car,Mechanical Failure,40.71444117561658,-73.77604306862594,Medium
2025-02-28,18:19:58,Clear,Moderate,Afternoon,Medium,Rear-end,Bus,Weather,40.81113370464383,-73.89980057382468,Low
2025-03-28,18:15:10,Rain,Moderate,Afternoon,Medium,Other,Car,Distracted Driving,40.6755346292682,-73.951082602123,Low
2025-04-05,20:36:50,Snow,Construction,Evening,Medium,Head-on,Car,Alcohol,40.8140050021007,-73.9577276420735,High
2025-01-14,23:14:21,Clear,Poor,Evening,Low,Rear-end,Car,Running Red Light,40.71682346561883,-74.08449698852212,Medium
2025-03-26,19:35:41,Clear,Moderate,Evening,Medium,Rear-end,Car,Weather,40.55110264838946,-73.97771174148728,Low
2025-02-08,23:10:12,Rain,Moderate,Evening,Medium,Rollover,Bicycle,Speeding,40.56166320856363,-73.90519850431002,High
2025-01-10,00:19:59,Rain,Good,Night,Low,Head-on,Bicycle,Speeding,40.86998744510071,-73.7694724548997,High
2025-04-11,03:33:51,Rain,Good,Night,High,Head-on,Motorcycle,Mechanical Failure,40.64212380850566,-73.86922510244182,High
2025-06-24,06:56:00,Fog,Moderate,Night,Low,Other,Car,Distracted Driving,40.731257982907216,-74.01896987086299,Medium
2025-04-11,14:54:30,Rain,Good,Afternoon,Low,Other,Motorcycle,Distracted Driving,40.78125490217294,-73.80705694823823,Low
2025-07-23,06:29:08,Rain,Poor,Night,Low,Other,Motorcycle,Weather,40.81108133149037,-74.01038629118729,Medium
2025-06-12,17:34:13,Clear,Good,Afternoon,Jam,Rear-end,Car,Weather,40.797720811812745,-73.7377858091216,Low
2025-03-03,08:39:32,Rain,Moderate,Morning,High,Rear-end,Car,Weather,40.91827665714526,-73.85651414669093,Medium
2025-08-27,04:14:26,Rain,Good,Night,Medium,Side,Car,Speeding,40.627916040810575,-73.82309685043921,Medium
2025-02-23,02:32:14,Rain,Construction,Night,Medium,Side,Truck,Speeding,40.57147096202488,-74.0603476502945,Medium
2025-08-25,05:41:02,Rain,Good,Night,Low,Other,Car,Distracted Driving,40.80477618689578,-73.84235557199139,Medium
2025-02-16,07:01:34,Rain,Construction,Morning,High,Head-on,Truck,Distracted Driving,40.71801896959716,-73.77158453234145,High
2025-05-03,02:09:00,Clear,Poor,Night,Medium,Head-on,Pedestrian,Speeding,40.86903152661319,-73.87493710033658,High
2025-02-17,13:30:04,Clear,Good,Afternoon,Low,Other,Truck,Speeding,40.7905409218994,-73.88422842971421,Low
2025-04-21,11:27:06,Rain,Moderate,Morning,Medium,Other,Bicycle,Weather,40.871202762092686,-73.85634314812815,Low
2025-02-03,00:49:50,Clear,Good,Night,Medium,Head-on,Car,Weather,40.83653233328715,-73.77152437878617,Medium
2025-07-08,21:22:11,Clear,Moderate,Evening,Medium,Side,Car,Running Red Light,40.56274130876921,-73.74412950872922,Low
2025-06-03,17:54:52,Rain,Good,Afternoon,Medium,Rear-end,Truck,Other,40.57299621303905,-74.14423670031631,Low
2025-05-15,16:48:07,Clear,Moderate,Afternoon,Jam,Head-on,Car,Alcohol,40.81497989730449,-74.14468219889982,Medium
2025-06-03,23:05:13,Rain,Good,Evening,High,Side,Bicycle,Distracted Driving,40.82390520589725,-73.77363977874779,Medium
2025-02-16,23:27:28,Clear,Moderate,Evening,Medium,Other,Car,Running Red Light,40.70430478481862,-73.99606694446034,Low
2025-04-02,03:04:51,Clear,Moderate,Night,High,Head-on,Pedestrian,Mechanical Failure,40.81412164361844,-73.93812067180968,High
2025-02-13,20:19:00,Rain,Poor,Evening,Jam,Rollover,Car,Speeding,40.86351951041294,-73.77954360235502,High
2025-07-02,23:14:18,Clear,Poor,Evening,Medium,Other,Bus,Alcohol,40.77114289593749,-73.8283091755541,Medium
2025-03-06,07:50:05,Rain,Poor,Morning,Medium,Other,Car,Distracted Driving,40.705252747745625,-73.80106224408341,Medium
2025-07-01,19:41:29,Rain,Good,Evening,Low,Rear-end,Car,Alcohol,40.73898970649073,-73.89650093577164,Medium
2025-06-12,18:38:38,Clear,Good,Afternoon,Medium,Side,Motorcycle,Speeding,40.881807903241615,-74.10201345645704,Low
2025-07-02,21:58:37,Clear,Good,Evening,Medium,Other,Car,Running Red Light,40.821853236033085,-73.91840140756611,Low
2025-07-03,10:19:35,Fog,Good,Morning,Low,Other,Truck,Distracted Driving,40.69563582651951,-74.10924418692417,Low
2025-06-22,17:16:38,Rain,Poor,Afternoon,Medium,Other,Car,Running Red Light,40.67245257490578,-73.73417089533513,Medium
2025-07-09,03:07:30,Snow,Moderate,Night,Low,Head-on,Motorcycle,Speeding,40.61785201839268,-74.04992828891942,High
2025-04-12,21:59:46,Snow,Good,Evening,Medium,Other,Car,Distracted Driving,40.61011413554726,-73.7284842959718,Medium
2025-06-12,17:01:05,Rain,Good,Afternoon,Low,Rear-end,Truck,Speeding,40.66502194337046,-74.04189257236499,Low
2025-07-24,16:07:46,Clear,Poor,Afternoon,Jam,Other,Car,Other,40.66066000154419,-73.9864332199645,Medium
2025-03-25,18:49:47,Clear,Moderate,Afternoon,Low,Head-on,Bicycle,Alcohol,40.59641949313016,-74.0895749149121,Medium
2025-08-19,06:13:08,Clear,Moderate,Night,High,Rear-end,Bicycle,Weather,40.78317779708774,-73.87393957975156,Medium
2025-08-10,19:28:48,Clear,Good,Evening,Low,Rear-end,Pedestrian,Running Red Light,40.72099909404111,-74.04368281690641,Low
2025-06-05,17:50:44,Clear,Good,Afternoon,Medium,Rear-end,Car,Distracted Driving,40.90457446420009,-74.00708149866453,Low
2025-05-04,17:07:57,Clear,Poor,Afternoon,High,Rear-end,Car,Distracted Driving,40.609664848584245,-73.7327082684162,Medium
2025-06-01,22:20:10,Clear,Poor,Evening,Low,Side,Motorcycle,Distracted Driving,40.88892944216022,-73.90433658933124,Medium
2025-08-21,05:24:34,Rain,Good,Night,High,Head-on,Car,Distracted Driving,40.70570523256108,-73.80261196518096,High
2025-05-16,06:10:14,Clear,Moderate,Night,Low,Other,Truck,Speeding,40.7542969132324,-73.80857608897776,Low
2025-05-04,15:55:44,Rain,Moderate,Afternoon,High,Other,Motorcycle,Weather,40.746449180496775,-74.14084522852359,Medium
2025-08-12,02:12:30,Clear,Poor,Night,Medium,Other,Pedestrian,Distracted Driving,40.61636308513362,-74.01569372246955,Medium
2025-05-25,16:35:40,Clear,Good,Afternoon,High,Rear-end,Motorcycle,Weather,40.68312265301419,-73.70295382188729,Low
2025-05-02,19:10:01,Rain,Good,Evening,Medium,Side,Car,Distracted Driving,40.58427545641449,-74.14072407852386,Medium
2025-05-05,18:58:21,Rain,Moderate,Afternoon,Medium,Rear-end,Truck,Speeding,40.8358442896785,-73.97078407095651,Low
2025-03-27,19:21:58,Fog,Good,Evening,Low,Other,Truck,Running Red Light,40.90019494684006,-73.81413759128144,Medium
2025-01-01,18:47:41,Rain,Moderate,Afternoon,Medium,Side,Car,Mechanical Failure,40.6768526895464,-74.02403443130035,Low
2025-07-31,16:55:17,Clear,Good,Afternoon,Low,Rear-end,Truck,Other,40.72289923829253,-73.71513109340252,Low
2025-05-12,00:14:07,Rain,Good,Night,Low,Rear-end,Car,Running Red Light,40.55224613044111,-74.14622202856214,Medium
2025-03-31,09:47:06,Clear,Good,Morning,Medium,Rear-end,Motorcycle,Speeding,40.70727617583072,-73.86140400151979,Low
2025-03-21,20:01:13,Clear,Moderate,Evening,High,Other,Motorcycle,Speeding,40.73600688431325,-73.88546461280048,Medium
2025-04-23,02:43:19,Clear,Moderate,Night,High,Rear-end,Motorcycle,Alcohol,40.63289939245197,-74.07324280105722,Medium
2025-02-16,07:56:21,Clear,Good,Morning,Medium,Rollover,Motorcycle,Weather,40.75938187644135,-74.05310176774844,Medium
2025-02-13,17:15:41,Clear,Moderate,Afternoon,Medium,Head-on,Motorcycle,Mechanical Failure,40.66838107907009,-74.00747283033216,Medium
2025-04-26,05:32:31,Rain,Good,Night,High,Rollover,Truck,Speeding,40.694502629288046,-73.82401024167214,High
2025-02-27,03:18:30,Snow,Good,Night,High,Other,Car,Other,40.73292678002648,-73.94544104349787,Medium
2025-02-05,04:49:01,Rain,Good,Night,Jam,Other,Car,Distracted Driving,40.65416206421257,-74.05763554581608,Medium
2025-01-27,14:32:36,Clear,Moderate,Afternoon,Low,Rollover,Car,Speeding,40.665467016769306,-73.92704766079432,Medium
2025-04-20,20:56:29,Clear,Good,Evening,Low,Other,Bicycle,Distracted Driving,40.81487064498378,-73.88721871887965,Low
2025-03-17,21:09:28,Clear,Moderate,Evening,Medium,Side,Motorcycle,Distracted Driving,40.84286649633107,-73.96727215622643,Low
2025-08-16,17:00:34,Clear,Construction,Afternoon,Medium,Rear-end,Motorcycle,Distracted Driving,40.79736813445798,-73.86187447462528,Low
2025-08-03,10:39:16,Snow,Moderate,Morning,High,Rear-end,Car,Distracted Driving,40.5705965653376,-73.9382312973788,Medium
2025-04-18,16:54:08,Clear,Good,Afternoon,Medium,Head-on,Motorcycle,Speeding,40.7497421033408,-73.84615115860717,Medium
2025-05-09,23:08:41,Clear,Good,Evening,Medium,Rollover,Car,Weather,40.59410729722316,-73.93907471797645,Medium
2025-07-19,12:56:57,Rain,Poor,Morning,Medium,Head-on,Motorcycle,Distracted Driving,40.7531235801392,-74.04765173480844,High
2025-01-04,10:59:43,Clear,Moderate,Morning,Low,Other,Truck,Other,40.57735349500805,-73.71446725019511,Low
2025-02-08,15:50:16,Clear,Good,Afternoon,Medium,Other,Car,Weather,40.66187519518432,-74.01484491728678,Low
2025-08-10,04:34:55,Rain,Good,Night,High,Rear-end,Truck,Weather,40.715970566197385,-73.78764547541758,Medium
2025-08-18,17:19:47,Clear,Moderate,Afternoon,Low,Head-on,Truck,Mechanical Failure,40.82487627303806,-73.82322051849249,Medium
2025-04-30,11:02:16,Clear,Moderate,Morning,High,Rollover,Car,Alcohol,40.68981041687783,-73.78408484404348,Medium
2025-04-26,05:52:48,Clear,Good,Night,High,Rear-end,Truck,Weather,40.86002176963852,-73.84654888831723,Medium
2025-05-06,07:10:53,Clear,Poor,Morning,High,Side,Motorcycle,Alcohol,40.58574994372872,-74.08619697032098,Medium
2025-03-15,10:11:42,Rain,Moderate,Morning,Medium,Rear-end,Truck,Alcohol,40.69322853859648,-74.10736763031387,Low
2025-06-16,00:05:26,Clear,Good,Night,Medium,Rear-end,Truck,Weather,40.81116193288962,-73.86184603119317,Low
2025-07-29,07:00:01,Clear,Good,Morning,Medium,Rear-end,Car,Speeding,40.78119165011118,-74.04488010316645,Low
2025-02-27,12:46:49,Clear,Construction,Morning,Medium,Side,Car,Running Red Light,40.749805174915934,-73.97380286107288,Low
2025-08-20,07:40:39,Rain,Good,Morning,Medium,Head-on,Motorcycle,Speeding,40.76441553341639,-73.99576957855969,Medium
2025-03-09,05:48:21,Rain,Good,Night,Medium,Rollover,Bicycle,Mechanical Failure,40.90939198907856,-73.97353514615105,High
2025-07-04,16:10:43,Clear,Good,Afternoon,High,Rollover,Truck,Mechanical Failure,40.660578998654856,-73.78805139220223,Medium
2025-04-24,05:53:24,Clear,Moderate,Night,Low,Rear-end,Motorcycle,Mechanical Failure,40.79372105080881,-74.05895471384466,Low
2025-01-16,12:24:43,Clear,Good,Morning,Medium,Rollover,Car,Speeding,40.88728807343891,-73.76113624587434,Medium
2025-04-09,16:50:35,Fog,Moderate,Afternoon,Medium,Rollover,Car,Speeding,40.88041552539967,-73.74722250326796,Medium
2025-04-08,09:33:44,Snow,Moderate,Morning,High,Other,Bicycle,Distracted Driving,40.58309585191719,-73.75718271576002,Medium
2025-07-02,17:30:03,Clear,Moderate,Afternoon,Medium,Side,Car,Mechanical Failure,40.786666137442296,-73.93245038071345,Low
2025-07-20,04:36:41,Clear,Good,Night,Low,Head-on,Car,Weather,40.5933248100218,-73.91532725477182,Medium
2025-07-12,20:41:28,Snow,Good,Evening,Jam,Side,Car,Speeding,40.64829780966688,-74.05252414934023,Medium
2025-08-06,03:47:05,Snow,Moderate,Night,Low,Rear-end,Car,Speeding,40.85121589257788,-73.8237772517253,Medium
2025-02-13,23:38:35,Rain,Good,Evening,Medium,Other,Car,Running Red Light,40.67159319557673,-73.89885654129921,Medium
2025-07-15,17:56:26,Clear,Moderate,Afternoon,High,Rear-end,Car,Mechanical Failure,40.849447428981456,-73.9559058836348,Low
2025-06-01,14:45:07,Clear,Good,Afternoon,High,Head-on,Bicycle,Distracted Driving,40.62899920620477,-73.80288706262542,Medium
2025-07-16,01:11:01,Clear,Moderate,Night,High,Other,Motorcycle,Weather,40.73952455438525,-74.05808137905372,Medium
2025-05-16,15:44:17,Clear,Good,Afternoon,High,Rear-end,Motorcycle,Distracted Driving,40.74775075305447,-74.0180044356035,Low
2025-07-01,20:11:12,Clear,Poor,Evening,Medium,Other,Car,Mechanical Failure,40.82635238403948,-73.92480661856634,Medium
2025-08-30,22:25:19,Clear,Good,Evening,Jam,Rear-end,Car,Alcohol,40.57351428811682,-73.79503086214149,Medium
2025-04-04,21:21:14,Rain,Construction,Evening,High,Side,Truck,Running Red Light,40.58206323999584,-74.0813204114674,High
2025-06-10,13:30:21,Clear,Moderate,Afternoon,Medium,Rear-end,Truck,Weather,40.59623838871617,-73.76199811073148,Low
2025-05-14,10:41:17,Rain,Poor,Morning,High,Rollover,Motorcycle,Speeding,40.60688529057606,-73.79067870325113,High
2025-05-23,04:38:20,Snow,Good,Night,Medium,Rear-end,Car,Speeding,40.7741707335794,-73.8911360419581,Medium
2025-02-12,22:39:48,Clear,Good,Evening,High,Rollover,Truck,Speeding,40.69997014184035,-74.0201404161863,High
2025-02-05,17:16:16,Rain,Poor,Afternoon,High,Head-on,Car,Distracted Driving,40.747469138163616,-73.80619934478747,High
2025-07-24,01:23:28,Clear,Good,Night,High,Rollover,Bus,Alcohol,40.88180188311482,-74.07436708371303,High
2025-07-04,20:02:04,Clear,Good,Evening,Medium,Rear-end,Motorcycle,Weather,40.76321185254484,-73.94856094937711,Low
2025-03-22,11:35:57,Snow,Moderate,Morning,High,Rear-end,Motorcycle,Weather,40.85395815125229,-73.89665897272913,Medium
2025-06-07,07:46:21,Rain,Poor,Morning,High,Side,Car,Speeding,40.77157447643327,-73.89523358389665,Medium
2025-04-14,09:54:05,Snow,Good,Morning,Medium,Other,Motorcycle,Distracted Driving,40.714342448922935,-73.78274257284609,Low
2025-06-23,03:56:46,Rain,Good,Night,Low,Head-on,Car,Speeding,40.57739157634018,-73.98711395785892,High
2025-05-24,16:36:38,Clear,Moderate,Afternoon,High,Other,Motorcycle,Speeding,40.85594516349606,-73.71652475731766,Low
2025-07-11,21:33:38,Clear,Good,Evening,Low,Head-on,Car,Mechanical Failure,40.87145935650364,-73.79472618042765,Medium
2025-01-30,04:21:19,Clear,Good,Night,Medium,Rear-end,Truck,Distracted Driving,40.67177043399321,-73.87722420800985,Low
2025-06-22,22:04:44,Rain,Good,Evening,Jam,Other,Car,Distracted Driving,40.61637443045816,-73.95155961747673,Medium
2025-05-09,10:58:36,Rain,Good,Morning,Medium,Side,Car,Mechanical Failure,40.74758344740366,-73.88460302945552,Low
2025-03-08,11:17:46,Rain,Construction,Morning,Medium,Head-on,Truck,Weather,40.66962954682489,-74.14539289884081,High
2025-05-01,06:40:34,Clear,Good,Night,Medium,Side,Motorcycle,Distracted Driving,40.85665293096108,-74.08613138198355,Low
2025-04-18,02:25:17,Snow,Moderate,Night,High,Other,Bus,Distracted Driving,40.825734315907496,-73.93446488974439,Medium
2025-07-15,09:16:51,Rain,Good,Morning,High,Rollover,Car,Alcohol,40.8672967213542,-74.0043630492474,High
2025-04-04,07:07:13,Rain,Good,Morning,High,Side,Motorcycle,Weather,40.91037189518228,-74.01966313456168,Medium
2025-02-15,19:06:18,Clear,Good,Evening,High,Side,Truck,Other,40.74403736534455,-74.02364504048346,Medium
2025-08-08,22:57:35,Clear,Good,Evening,Medium,Rear-end,Motorcycle,Alcohol,40.76447749780172,-73.84624518829362,Low
2025-02-09,18:46:12,Snow,Good,Afternoon,Medium,Rollover,Car,Distracted Driving,40.76460917685728,-73.95514520948433,Medium
2025-02-12,10:25:44,Rain,Moderate,Morning,Medium,Rear-end,Car,Distracted Driving,40.76653224637798,-74.1103362210036,Low
2025-07-14,00:11:33,Rain,Moderate,Night,High,Rear-end,Car,Speeding,40.84642132207054,-74.11109465820715,Medium
2025-02-14,20:35:54,Clear,Moderate,Evening,High,Rollover,Bus,Alcohol,40.70407143340679,-73.8992796111709,High
2025-08-17,00:01:53,Clear,Construction,Night,High,Side,Bus,Other,40.80647919140134,-74.07369239456068,Medium
2025-07-17,00:04:53,Rain,Poor,Night,Low,Rollover,Car,Distracted Driving,40.604058479843,-73.94566860757264,High
2025-06-28,09:41:46,Rain,Moderate,Morning,High,Rollover,Pedestrian,Distracted Driving,40.64071642992664,-73.99964846966482,High
2025-01-15,04:41:16,Rain,Moderate,Night,High,Other,Car,Alcohol,40.63620705944199,-73.88274218289848,Medium
2025-04-19,20:40:34,Clear,Good,Evening,Medium,Rollover,Car,Distracted Driving,40.65348715494208,-73.77611962397326,Medium
2025-05-15,07:57:23,Clear,Good,Morning,High,Head-on,Bicycle,Speeding,40.55630164060256,-74.11696152916193,Medium
2025-05-28,21:04:55,Clear,Poor,Evening,Low,Other,Motorcycle,Running Red Light,40.8887270830618,-73.93282681373346,Medium
2025-02-21,04:26:15,Rain,Moderate,Night,High,Rear-end,Car,Speeding,40.62030343908757,-73.79547008138135,Medium
2025-04-22,06:45:42,Rain,Good,Night,Low,Rollover,Car,Alcohol,40.63128266694135,-74.05391636861522,High
2025-04-01,14:18:14,Clear,Good,Afternoon,Low,Head-on,Truck,Alcohol,40.77260522225463,-74.07141251086814,Medium
2025-05-12,16:29:47,Rain,Good,Afternoon,High,Other,Car,Alcohol,40.79933907761016,-73.98684068787395,Medium
2025-01-21,21:31:08,Rain,Moderate,Evening,Medium,Other,Motorcycle,Running Red Light,40.83574235150972,-73.90985812184705,Medium
2025-07-16,17:52:48,Fog,Moderate,Afternoon,Low,Head-on,Car,Running Red Light,40.63621183075171,-74.00818542700492,Medium
2025-01-17,18:12:27,Rain,Moderate,Afternoon,Low,Rollover,Car,Distracted Driving,40.78749837631087,-73.84630054324874,Medium
2025-03-09,04:54:26,Clear,Good,Night,High,Rollover,Car,Speeding,40.70955768681453,-74.13568668481493,High
2025-08-11,11:18:27,Clear,Poor,Morning,Jam,Side,Bus,Speeding,40.65364447274251,-73.79929815325883,Medium
2025-04-28,05:21:09,Clear,Good,Night,Low,Other,Car,Distracted Driving,40.73508316894616,-73.86270212519908,Low
2025-06-10,00:12:27,Rain,Good,Night,Medium,Other,Car,Distracted Driving,40.81412355636263,-74.1309476988447,Medium
2025-04-07,17:39:16,Rain,Construction,Afternoon,High,Head-on,Car,Distracted Driving,40.615551205867966,-74.05478727519703,High
2025-06-03,21:59:32,Clear,Moderate,Evening,Medium,Rear-end,Motorcycle,Weather,40.87994212059139,-73.71614378059097,Low
2025-01-20,18:10:17,Rain,Good,Afternoon,Medium,Side,Car,Speeding,40.63048653430391,-74.05168227774584,Low
2025-08-07,07:22:00,Rain,Moderate,Morning,Low,Rollover,Truck,Distracted Driving,40.70672363266524,-73.9430929096626,Medium
2025-06-02,19:11:44,Rain,Moderate,Evening,Medium,Rear-end,Motorcycle,Weather,40.7864364487029,-73.82146443807724,Medium
2025-03-19,11:47:13,Clear,Construction,Morning,High,Other,Car,Distracted Driving,40.67072193172596,-74.05874562578533,Medium
2025-06-02,02:31:15,Clear,Moderate,Night,High,Other,Truck,Distracted Driving,40.81603613918991,-73.85393710841882,Medium
2025-06-19,10:30:13,Clear,Good,Morning,Medium,Other,Truck,Distracted Driving,40.81293141738086,-74.07272450901618,Low
2025-08-20,16:13:12,Clear,Poor,Afternoon,High,Side,Motorcycle,Distracted Driving,40.8891506482609,-73.7184222003569,Medium
2025-04-17,18:07:24,Clear,Moderate,Afternoon,High,Rear-end,Bicycle,Distracted Driving,40.77934903724714,-73.74390200173816,Low
2025-07-15,12:47:37,Clear,Poor,Morning,Medium,Other,Pedestrian,Speeding,40.76351542481123,-74.04136933845173,Low
2025-05-05,18:21:46,Rain,Construction,Afternoon,Low,Side,Pedestrian,Mechanical Failure,40.838263763892535,-73.92801380909616,Medium
2025-08-17,15:00:47,Rain,Moderate,Afternoon,Low,Rear-end,Car,Weather,40.69224024604878,-73.72782819772709,Low
2025-03-21,14:15:13,Rain,Good,Afternoon,Medium,Head-on,Car,Speeding,40.65368145683596,-73.92155775721909,Medium
2025-04-11,09:29:23,Clear,Good,Morning,Low,Rollover,Motorcycle,Running Red Light,40.69716082420236,-73.89397580702018,Medium
2025-07-18,13:23:01,Clear,Good,Afternoon,High,Head-on,Car,Speeding,40.56864718387005,-73.95686177181894,Medium
2025-03-20,19:43:03,Snow,Good,Evening,Low,Side,Car,Distracted Driving,40.5661332519269,-74.01355933787708,Medium
2025-08-11,14:53:20,Clear,Good,Afternoon,Jam,Rollover,Truck,Speeding,40.755532593692045,-74.03819092788372,Medium
2025-03-16,12:53:30,Clear,Good,Morning,Jam,Head-on,Car,Mechanical Failure,40.65024099618472,-73.70356780227657,Medium
2025-06-02,04:06:30,Clear,Construction,Night,Low,Head-on,Car,Alcohol,40.6294325959192,-73.71295767746432,High
2025-03-30,18:03:36,Clear,Moderate,Afternoon,Low,Rear-end,Car,Weather,40.783811984128405,-74.0257447474952,Low
2025-06-06,03:15:23,Clear,Good,Night,High,Rollover,Motorcycle,Alcohol,40.78372810934455,-73.83733201114038,High
2025-06-16,18:28:09,Rain,Good,Afternoon,High,Other,Car,Speeding,40.57049375779388,-73.7919959923737,Medium
2025-04-18,18:36:08,Rain,Moderate,Afternoon,Low,Side,Truck,Mechanical Failure,40.90107807056579,-74.06291723506722,Low
2025-02-05,21:50:41,Snow,Moderate,Evening,Low,Rear-end,Pedestrian,Speeding,40.77562325359773,-73.96244426971577,Medium
2025-03-07,03:15:45,Fog,Good,Night,High,Other,Car,Distracted Driving,40.83003422823561,-73.74015769141387,Medium
2025-05-01,04:39:38,Clear,Poor,Night,Low,Rear-end,Truck,Distracted Driving,40.67909641397368,-74.04785453044352,Medium
2025-04-21,15:05:56,Clear,Good,Afternoon,Low,Head-on,Pedestrian,Speeding,40.61736501654287,-73.82190383962852,Medium
2025-05-29,13:13:56,Clear,Poor,Afternoon,High,Head-on,Car,Weather,40.89058597166944,-73.77447914185827,High
2025-02-23,22:43:49,Clear,Good,Evening,High,Side,Car,Distracted Driving,40.82703522511586,-73.81900100497252,Medium
2025-04-30,07:58:00,Clear,Poor,Morning,High,Rollover,Motorcycle,Speeding,40.794614772835,-73.84303032688302,High
2025-03-12,13:31:36,Clear,Poor,Afternoon,Medium,Rollover,Car,Alcohol,40.85302123766614,-73.80605958270685,Medium
2025-06-21,17:32:48,Clear,Good,Afternoon,Jam,Rear-end,Car,Distracted Driving,40.58550465604937,-74.13172765011801,Low
2025-05-31,10:39:38,Rain,Poor,Morning,Low,Head-on,Car,Speeding,40.7385258952534,-73.83921628735276,High
2025-06-13,23:03:38,Clear,Moderate,Evening,Low,Side,Car,Distracted Driving,40.59846330439412,-73.81085930873037,Low
2025-08-07,08:42:15,Clear,Moderate,Morning,Medium,Side,Car,Weather,40.670784844302105,-73.98043331242742,Low
2025-01-28,22:46:42,Clear,Good,Evening,Medium,Rear-end,Car,Speeding,40.708506279102494,-73.90452381812594,Low
2025-04-22,20:26:41,Clear,Good,Evening,Medium,Head-on,Motorcycle,Distracted Driving,40.83868634584617,-73.81672648750526,Medium
2025-01-08,17:05:26,Clear,Moderate,Afternoon,Low,Head-on,Car,Distracted Driving,40.58188167655853,-73.70852532271536,Medium
2025-02-03,02:14:04,Clear,Good,Night,Medium,Rollover,Car,Speeding,40.6125231066122,-73.84590311652173,Medium
